game,player 1 score,player 2 score,steps,total score
686,65.0,120.0,636,185.0
687,60.0,145.0,487,205.0
688,195.0,280.0,776,475.0
689,155.0,225.0,652,380.0
690,95.0,175.0,716,270.0
691,140.0,195.0,629,335.0
692,105.0,185.0,830,290.0
693,145.0,210.0,615,355.0
694,140.0,185.0,523,325.0
695,50.0,75.0,432,125.0
696,105.0,30.0,357,135.0
697,105.0,155.0,503,260.0
698,120.0,225.0,759,345.0
699,45.0,120.0,537,165.0
700,60.0,145.0,486,205.0
701,110.0,120.0,550,230.0
702,155.0,150.0,668,305.0
703,65.0,125.0,643,190.0
704,105.0,165.0,631,270.0
705,50.0,80.0,382,130.0
706,60.0,165.0,659,225.0
707,155.0,260.0,739,415.0
708,55.0,230.0,802,285.0
709,140.0,240.0,822,380.0
710,75.0,35.0,436,110.0
711,105.0,105.0,586,210.0
712,75.0,95.0,475,170.0
713,80.0,135.0,464,215.0
714,210.0,255.0,817,465.0
715,105.0,100.0,417,205.0
716,70.0,145.0,617,215.0
717,120.0,235.0,673,355.0
718,190.0,255.0,833,445.0
719,60.0,145.0,487,205.0
720,70.0,290.0,781,360.0
721,75.0,80.0,387,155.0
722,105.0,165.0,670,270.0
723,195.0,225.0,780,420.0
724,130.0,265.0,731,395.0
725,80.0,30.0,347,110.0
726,105.0,70.0,571,175.0
727,140.0,240.0,639,380.0
728,60.0,145.0,487,205.0
729,175.0,205.0,823,380.0
730,105.0,80.0,597,185.0
731,80.0,50.0,385,130.0
732,75.0,150.0,628,225.0
733,95.0,135.0,622,230.0
734,115.0,105.0,741,220.0
735,215.0,270.0,775,485.0
736,120.0,150.0,824,270.0
737,80.0,155.0,518,235.0
738,130.0,165.0,753,295.0
739,80.0,200.0,477,280.0
740,270.0,390.0,975,660.0
741,60.0,145.0,482,205.0
742,120.0,140.0,657,260.0
743,105.0,265.0,649,370.0
744,145.0,165.0,681,310.0
745,210.0,210.0,812,420.0
746,85.0,160.0,516,245.0
747,110.0,145.0,547,255.0
748,100.0,165.0,786,265.0
749,80.0,60.0,388,140.0
750,60.0,145.0,482,205.0
751,105.0,140.0,611,245.0
752,180.0,285.0,759,465.0
753,100.0,165.0,597,265.0
754,260.0,285.0,1257,545.0
755,125.0,175.0,720,300.0
756,75.0,90.0,481,165.0
757,150.0,240.0,786,390.0
758,35.0,80.0,445,115.0
759,60.0,145.0,484,205.0
760,60.0,145.0,484,205.0
761,140.0,180.0,595,320.0
762,110.0,135.0,562,245.0
763,340.0,260.0,1005,600.0
764,105.0,150.0,628,255.0
765,75.0,160.0,498,235.0
766,75.0,20.0,375,95.0
767,160.0,230.0,712,390.0
768,110.0,140.0,671,250.0
769,75.0,105.0,408,180.0
770,70.0,150.0,628,220.0
771,105.0,180.0,561,285.0
772,155.0,230.0,801,385.0
773,180.0,265.0,667,445.0
774,60.0,100.0,481,160.0
775,165.0,200.0,858,365.0
776,220.0,240.0,902,460.0
777,60.0,45.0,412,105.0
778,105.0,200.0,587,305.0
779,180.0,330.0,955,510.0
780,120.0,185.0,631,305.0
781,80.0,135.0,631,215.0
782,30.0,150.0,482,180.0
783,80.0,15.0,356,95.0
784,135.0,170.0,726,305.0
785,180.0,250.0,841,430.0
786,120.0,160.0,728,280.0
787,160.0,180.0,809,340.0
788,60.0,145.0,486,205.0
789,20.0,95.0,494,115.0
790,205.0,245.0,939,450.0
791,155.0,180.0,844,335.0
792,60.0,120.0,484,180.0
793,60.0,15.0,337,75.0
794,285.0,315.0,1204,600.0
795,180.0,235.0,777,415.0
796,105.0,125.0,643,230.0
797,125.0,170.0,767,295.0
798,65.0,30.0,363,95.0
799,125.0,185.0,624,310.0
800,105.0,155.0,611,260.0
801,60.0,145.0,488,205.0
802,50.0,100.0,482,150.0
803,50.0,260.0,703,310.0
804,110.0,255.0,841,365.0
805,135.0,305.0,910,440.0
806,105.0,155.0,451,260.0
807,75.0,90.0,638,165.0
808,75.0,150.0,633,225.0
809,105.0,145.0,538,250.0
810,105.0,220.0,576,325.0
811,185.0,225.0,677,410.0
812,105.0,185.0,657,290.0
813,60.0,145.0,484,205.0
814,130.0,330.0,944,460.0
815,395.0,285.0,1098,680.0
816,80.0,200.0,554,280.0
817,210.0,150.0,803,360.0
818,95.0,195.0,757,290.0
819,75.0,185.0,620,260.0
820,180.0,230.0,750,410.0
821,40.0,110.0,541,150.0
822,40.0,125.0,548,165.0
823,90.0,170.0,625,260.0
824,115.0,160.0,746,275.0
825,280.0,230.0,850,510.0
826,100.0,210.0,614,310.0
827,175.0,235.0,705,410.0
828,225.0,260.0,832,485.0
829,240.0,315.0,836,555.0
830,285.0,285.0,1010,570.0
831,220.0,205.0,1067,425.0
832,60.0,145.0,485,205.0
833,80.0,90.0,442,170.0
834,200.0,180.0,877,380.0
835,105.0,140.0,427,245.0
836,105.0,60.0,436,165.0
837,80.0,185.0,812,265.0
838,180.0,210.0,745,390.0
839,140.0,240.0,814,380.0
840,60.0,145.0,487,205.0
841,80.0,125.0,544,205.0
842,195.0,260.0,821,455.0
843,60.0,175.0,481,235.0
844,50.0,20.0,416,70.0
845,55.0,175.0,556,230.0
846,60.0,145.0,487,205.0
847,60.0,100.0,478,160.0
848,145.0,165.0,580,310.0
849,210.0,360.0,1013,570.0
850,50.0,165.0,614,215.0
851,30.0,35.0,402,65.0
852,80.0,100.0,505,180.0
853,30.0,105.0,369,135.0
854,60.0,145.0,488,205.0
855,80.0,165.0,621,245.0
856,115.0,210.0,666,325.0
857,75.0,80.0,510,155.0
858,105.0,20.0,357,125.0
859,155.0,180.0,593,335.0
860,60.0,145.0,488,205.0
861,185.0,325.0,1111,510.0
862,190.0,385.0,949,575.0
863,155.0,345.0,961,500.0
864,280.0,320.0,1153,600.0
865,230.0,295.0,942,525.0
